Country,Region,City,Product Name,Product Price,Material Code,Material Quantity,Material Unit Cost,Material Shipping Cost
Australia,Northern Territory,Tiwi,Product_25,52.31,MAT_035,20,5.87,0.51
Australia,Northern Territory,Tiwi,Product_25,52.31,MAT_009,19,6.1,0.51
Australia,Northern Territory,Tiwi,Product_25,52.31,MAT_026,6,6.14,0.51
Australia,Northern Territory,Tiwi,Product_25,52.31,MAT_040,18,5.9,0.51
Australia,Northern Territory,Tiwi,Product_25,52.31,MAT_012,10,5.9,0.51
Australia,Northern Territory,Tiwi,Product_25,52.31,MAT_002,6,5.9,0.51
Australia,Northern Territory,Tiwi,Product_25,52.31,MAT_003,19,5.84,0.51
Australia,Northern Territory,Tiwi,Product_26,43.98,MAT_037,3,3.57,0.25
Australia,Northern Territory,Tiwi,Product_26,43.98,MAT_039,19,3.59,0.25
Australia,Northern Territory,Tiwi,Product_26,43.98,MAT_011,1,3.53,0.25
Australia,Northern Territory,Tiwi,Product_26,43.98,MAT_027,20,3.51,0.25
Australia,Northern Territory,Tiwi,Product_26,43.98,MAT_009,5,3.5,0.25
Australia,Northern Territory,Tiwi,Product_26,43.98,MAT_008,11,3.45,0.25
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_047,8,2.02,0.2
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_024,13,2.01,0.2
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_043,16,2.11,0.2
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_046,19,2.1,0.2
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_004,6,2.04,0.2
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_035,10,2.0,0.2
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_009,1,2.08,0.2
Australia,Northern Territory,Tiwi,Product_27,33.68,MAT_029,5,2.07,0.2
Australia,Northern Territory,Tiwi,Product_28,75.99,MAT_042,12,6.33,0.5
Australia,Northern Territory,Tiwi,Product_28,75.99,MAT_026,16,6.28,0.5
Australia,Northern Territory,Tiwi,Product_28,75.99,MAT_039,16,6.22,0.5
Australia,Northern Territory,Tiwi,Product_28,75.99,MAT_013,13,6.46,0.5
Australia,Northern Territory,Tiwi,Product_28,75.99,MAT_015,1,6.31,0.5
Australia,Northern Territory,Tiwi,Product_28,75.99,MAT_048,17,6.5,0.5
Australia,Northern Territory,Tiwi,Product_28,75.99,MAT_021,19,6.58,0.5
Australia,Northern Territory,Tiwi,Product_29,50.08,MAT_011,3,8.99,0.72
Australia,Northern Territory,Tiwi,Product_29,50.08,MAT_036,14,8.58,0.72
Australia,Northern Territory,Tiwi,Product_29,50.08,MAT_016,1,8.81,0.72
Australia,Northern Territory,Tiwi,Product_29,50.08,MAT_032,1,8.94,0.72
Australia,Northern Territory,Tiwi,Product_29,50.08,MAT_009,18,8.89,0.72
Australia,Northern Territory,Tiwi,Product_30,75.85,MAT_042,14,8.64,0.76
Australia,Northern Territory,Tiwi,Product_30,75.85,MAT_008,7,8.3,0.76
Australia,Northern Territory,Tiwi,Product_30,75.85,MAT_001,15,8.35,0.76
Australia,Northern Territory,Tiwi,Product_30,75.85,MAT_005,3,8.61,0.76
Australia,Northern Territory,Tiwi,Product_30,75.85,MAT_050,18,8.44,0.76
Australia,Northern Territory,Tiwi,Product_30,75.85,MAT_035,4,8.7,0.76
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_034,11,3.39,0.26
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_009,1,3.36,0.26
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_036,13,3.36,0.26
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_020,19,3.44,0.26
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_024,17,3.35,0.26
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_041,17,3.48,0.26
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_023,11,3.38,0.26
Australia,Northern Territory,Tiwi,Product_31,47.98,MAT_046,6,3.36,0.26
Australia,Northern Territory,Tiwi,Product_32,55.96,MAT_022,19,3.47,0.3
Australia,Northern Territory,Tiwi,Product_32,55.96,MAT_032,14,3.36,0.3
Australia,Northern Territory,Tiwi,Product_32,55.96,MAT_017,5,3.32,0.3
Australia,Northern Territory,Tiwi,Product_32,55.96,MAT_046,6,3.31,0.3
Australia,Northern Territory,Tiwi,Product_32,55.96,MAT_049,19,3.3,0.3
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_025,2,3.19,0.2
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_026,9,3.19,0.2
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_045,16,3.04,0.2
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_013,10,3.07,0.2
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_027,16,3.2,0.2
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_050,12,3.15,0.2
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_049,15,3.08,0.2
Australia,Northern Territory,Tiwi,Product_33,31.97,MAT_014,14,3.06,0.2
Australia,Northern Territory,Tiwi,Product_34,40.78,MAT_016,2,4.57,0.36
Australia,Northern Territory,Tiwi,Product_34,40.78,MAT_013,10,4.4,0.36
Australia,Northern Territory,Tiwi,Product_34,40.78,MAT_024,8,4.47,0.36
Australia,Northern Territory,Tiwi,Product_34,40.78,MAT_049,2,4.38,0.36
Australia,Northern Territory,Tiwi,Product_34,40.78,MAT_008,1,4.42,0.36
Australia,Northern Territory,Tiwi,Product_34,40.78,MAT_009,2,4.51,0.36
Australia,Northern Territory,Tiwi,Product_34,40.78,MAT_037,11,4.59,0.36
Australia,Northern Territory,Tiwi,Product_35,29.4,MAT_036,11,3.85,0.26
Australia,Northern Territory,Tiwi,Product_35,29.4,MAT_042,7,3.86,0.26
Australia,Northern Territory,Tiwi,Product_35,29.4,MAT_028,2,3.83,0.26
Australia,Northern Territory,Tiwi,Product_35,29.4,MAT_029,12,3.93,0.26
Australia,Northern Territory,Tiwi,Product_35,29.4,MAT_017,6,3.79,0.26
Australia,Northern Territory,Tiwi,Product_36,35.43,MAT_034,14,5.04,0.32
Australia,Northern Territory,Tiwi,Product_36,35.43,MAT_037,7,4.89,0.32
Australia,Northern Territory,Tiwi,Product_36,35.43,MAT_007,7,5.12,0.32
Australia,Northern Territory,Tiwi,Product_36,35.43,MAT_016,1,4.84,0.32
Australia,Northern Territory,Tiwi,Product_36,35.43,MAT_017,18,4.99,0.32
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_049,9,2.49,0.15
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_017,15,2.37,0.15
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_044,10,2.41,0.15
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_037,18,2.49,0.15
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_002,7,2.38,0.15
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_004,1,2.48,0.15
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_019,5,2.37,0.15
Australia,Northern Territory,Tiwi,Product_37,47.95,MAT_021,12,2.48,0.15
Australia,Northern Territory,Tiwi,Product_38,61.2,MAT_044,2,6.26,0.56
Australia,Northern Territory,Tiwi,Product_38,61.2,MAT_006,10,6.27,0.56
Australia,Northern Territory,Tiwi,Product_38,61.2,MAT_029,20,6.58,0.56
Australia,Northern Territory,Tiwi,Product_38,61.2,MAT_042,8,6.43,0.56
Australia,Northern Territory,Tiwi,Product_38,61.2,MAT_012,16,6.45,0.56
Australia,Northern Territory,Tiwi,Product_39,23.07,MAT_010,14,3.45,0.18
Australia,Northern Territory,Tiwi,Product_39,23.07,MAT_018,10,3.47,0.18
Australia,Northern Territory,Tiwi,Product_39,23.07,MAT_024,2,3.49,0.18
Australia,Northern Territory,Tiwi,Product_39,23.07,MAT_039,7,3.46,0.18
Australia,Northern Territory,Tiwi,Product_39,23.07,MAT_007,12,3.57,0.18
Australia,Northern Territory,Tiwi,Product_40,92.26,MAT_014,2,7.97,0.71
Australia,Northern Territory,Tiwi,Product_40,92.26,MAT_012,7,8.17,0.71
Australia,Northern Territory,Tiwi,Product_40,92.26,MAT_022,14,8.07,0.71
Australia,Northern Territory,Tiwi,Product_40,92.26,MAT_047,4,8.27,0.71
Australia,Northern Territory,Tiwi,Product_40,92.26,MAT_037,15,8.29,0.71
Australia,Northern Territory,Tiwi,Product_40,92.26,MAT_005,13,8.07,0.71
Australia,Northern Territory,Tiwi,Product_40,92.26,MAT_046,18,8.22,0.71
Australia,Northern Territory,Tiwi,Product_41,22.74,MAT_031,2,2.53,0.17
Australia,Northern Territory,Tiwi,Product_41,22.74,MAT_043,1,2.61,0.17
Australia,Northern Territory,Tiwi,Product_41,22.74,MAT_035,19,2.56,0.17
Australia,Northern Territory,Tiwi,Product_41,22.74,MAT_032,7,2.55,0.17
Australia,Northern Territory,Tiwi,Product_41,22.74,MAT_045,7,2.56,0.17
Australia,Northern Territory,Tiwi,Product_41,22.74,MAT_040,13,2.6,0.17
Australia,Northern Territory,Tiwi,Product_41,22.74,MAT_012,13,2.56,0.17
Australia,Northern Territory,Tiwi,Product_42,68.21,MAT_026,10,6.46,0.47
Australia,Northern Territory,Tiwi,Product_42,68.21,MAT_020,4,6.59,0.47
Australia,Northern Territory,Tiwi,Product_42,68.21,MAT_033,3,6.58,0.47
Australia,Northern Territory,Tiwi,Product_42,68.21,MAT_024,8,6.6,0.47
Australia,Northern Territory,Tiwi,Product_42,68.21,MAT_011,16,6.28,0.47
Australia,Northern Territory,Tiwi,Product_42,68.21,MAT_007,14,6.57,0.47
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_020,16,9.86,0.92
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_046,20,10.13,0.92
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_048,6,10.17,0.92
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_004,20,9.92,0.92
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_049,4,10.2,0.92
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_006,5,10.0,0.92
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_030,1,9.7,0.92
Australia,Northern Territory,Tiwi,Product_43,97.25,MAT_010,11,9.68,0.92
Australia,Northern Territory,Tiwi,Product_44,61.26,MAT_041,2,6.71,0.62
Australia,Northern Territory,Tiwi,Product_44,61.26,MAT_035,6,6.78,0.62
Australia,Northern Territory,Tiwi,Product_44,61.26,MAT_002,9,6.74,0.62
Australia,Northern Territory,Tiwi,Product_44,61.26,MAT_016,9,7.03,0.62
Australia,Northern Territory,Tiwi,Product_44,61.26,MAT_034,7,6.72,0.62
Australia,Northern Territory,Tiwi,Product_44,61.26,MAT_001,19,6.71,0.62
Australia,Northern Territory,Tiwi,Product_44,61.26,MAT_005,17,6.88,0.62
Australia,Northern Territory,Tiwi,Product_45,93.58,MAT_003,3,13.28,1.28
Australia,Northern Territory,Tiwi,Product_45,93.58,MAT_044,8,12.77,1.28
Australia,Northern Territory,Tiwi,Product_45,93.58,MAT_011,4,12.95,1.28
Australia,Northern Territory,Tiwi,Product_45,93.58,MAT_019,20,13.18,1.28
Australia,Northern Territory,Tiwi,Product_45,93.58,MAT_018,9,12.83,1.28
Australia,Northern Territory,Tiwi,Product_46,58.54,MAT_022,16,9.25,0.84
Australia,Northern Territory,Tiwi,Product_46,58.54,MAT_018,8,9.17,0.84
Australia,Northern Territory,Tiwi,Product_46,58.54,MAT_041,10,9.47,0.84
Australia,Northern Territory,Tiwi,Product_46,58.54,MAT_005,7,9.37,0.84
Australia,Northern Territory,Tiwi,Product_46,58.54,MAT_047,15,9.19,0.84
Australia,Northern Territory,Tiwi,Product_47,92.53,MAT_050,11,9.82,0.88
Australia,Northern Territory,Tiwi,Product_47,92.53,MAT_005,3,9.82,0.88
Australia,Northern Territory,Tiwi,Product_47,92.53,MAT_040,5,9.92,0.88
Australia,Northern Territory,Tiwi,Product_47,92.53,MAT_006,20,10.03,0.88
Australia,Northern Territory,Tiwi,Product_47,92.53,MAT_048,13,9.83,0.88
Australia,Northern Territory,Tiwi,Product_47,92.53,MAT_004,15,9.84,0.88
Australia,Northern Territory,Tiwi,Product_47,92.53,MAT_032,14,10.14,0.88
Australia,Northern Territory,Tiwi,Product_48,69.61,MAT_018,1,4.61,0.33
Australia,Northern Territory,Tiwi,Product_48,69.61,MAT_044,2,4.59,0.33
Australia,Northern Territory,Tiwi,Product_48,69.61,MAT_049,13,4.59,0.33
Australia,Northern Territory,Tiwi,Product_48,69.61,MAT_027,11,4.56,0.33
Australia,Northern Territory,Tiwi,Product_48,69.61,MAT_036,7,4.58,0.33
Australia,Northern Territory,Tiwi,Product_48,69.61,MAT_010,16,4.59,0.33
Australia,Northern Territory,Tiwi,Product_49,99.77,MAT_030,8,11.45,0.67
Australia,Northern Territory,Tiwi,Product_49,99.77,MAT_014,10,11.5,0.67
Australia,Northern Territory,Tiwi,Product_49,99.77,MAT_024,7,12.02,0.67
Australia,Northern Territory,Tiwi,Product_49,99.77,MAT_046,14,12.06,0.67
Australia,Northern Territory,Tiwi,Product_49,99.77,MAT_015,17,11.72,0.67
Australia,Northern Territory,Tiwi,Product_49,99.77,MAT_023,6,11.71,0.67
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_008,6,7.25,0.69
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_013,12,7.13,0.69
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_030,10,7.0,0.69
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_026,2,7.34,0.69
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_019,12,7.26,0.69
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_050,16,7.09,0.69
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_023,5,7.25,0.69
Australia,Northern Territory,Tiwi,Product_50,60.9,MAT_032,6,7.03,0.69
Australia,Northern Territory,Braitling,Product_1,21.0,MAT_011,20,1.11,0.07
Australia,Northern Territory,Braitling,Product_1,21.0,MAT_046,17,1.09,0.07
Australia,Northern Territory,Braitling,Product_1,21.0,MAT_016,6,1.1,0.07
Australia,Northern Territory,Braitling,Product_1,21.0,MAT_005,19,1.15,0.07
Australia,Northern Territory,Braitling,Product_1,21.0,MAT_010,8,1.14,0.07
Australia,Northern Territory,Braitling,Product_1,21.0,MAT_035,18,1.1,0.07
Australia,Northern Territory,Braitling,Product_2,85.0,MAT_039,20,4.11,0.3
Australia,Northern Territory,Braitling,Product_2,85.0,MAT_040,12,4.29,0.3
Australia,Northern Territory,Braitling,Product_2,85.0,MAT_018,13,4.2,0.3
Australia,Northern Territory,Braitling,Product_2,85.0,MAT_020,19,4.06,0.3
Australia,Northern Territory,Braitling,Product_2,85.0,MAT_025,6,4.25,0.3
Australia,Northern Territory,Braitling,Product_2,85.0,MAT_041,16,4.06,0.3
Australia,Northern Territory,Braitling,Product_2,85.0,MAT_050,1,4.12,0.3
Australia,Northern Territory,Braitling,Product_3,99.04,MAT_010,4,10.33,0.9
Australia,Northern Territory,Braitling,Product_3,99.04,MAT_037,17,10.57,0.9
Australia,Northern Territory,Braitling,Product_3,99.04,MAT_008,12,10.04,0.9
Australia,Northern Territory,Braitling,Product_3,99.04,MAT_015,16,10.28,0.9
Australia,Northern Territory,Braitling,Product_3,99.04,MAT_006,12,10.02,0.9
Australia,Northern Territory,Braitling,Product_3,99.04,MAT_003,18,10.29,0.9
Australia,Northern Territory,Braitling,Product_3,99.04,MAT_040,1,10.26,0.9
Australia,Northern Territory,Braitling,Product_4,80.32,MAT_010,12,14.71,1.1
Australia,Northern Territory,Braitling,Product_4,80.32,MAT_048,19,14.43,1.1
Australia,Northern Territory,Braitling,Product_4,80.32,MAT_015,1,14.45,1.1
Australia,Northern Territory,Braitling,Product_4,80.32,MAT_017,2,14.77,1.1
Australia,Northern Territory,Braitling,Product_4,80.32,MAT_007,14,14.22,1.1
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_031,8,4.13,0.27
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_023,8,4.02,0.27
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_039,4,3.98,0.27
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_050,18,4.04,0.27
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_037,8,3.96,0.27
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_008,10,4.11,0.27
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_015,7,3.95,0.27
Australia,Northern Territory,Braitling,Product_5,39.27,MAT_028,8,4.11,0.27
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_007,19,5.23,0.33
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_018,10,5.35,0.33
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_028,3,5.4,0.33
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_004,9,5.33,0.33
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_022,6,5.32,0.33
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_002,12,5.34,0.33
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_030,4,5.44,0.33
Australia,Northern Territory,Braitling,Product_6,99.23,MAT_015,5,5.2,0.33
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_022,4,7.02,0.61
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_038,13,7.24,0.61
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_012,11,6.94,0.61
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_029,17,7.25,0.61
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_017,14,7.22,0.61
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_003,15,7.3,0.61
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_002,13,7.05,0.61
Australia,Northern Territory,Braitling,Product_7,89.87,MAT_036,8,7.0,0.61
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_001,15,3.58,0.35
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_040,14,3.52,0.35
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_047,4,3.63,0.35
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_013,1,3.64,0.35
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_043,15,3.58,0.35
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_003,9,3.66,0.35
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_014,20,3.48,0.35
Australia,Northern Territory,Braitling,Product_8,63.27,MAT_004,8,3.6,0.35
Australia,Northern Territory,Braitling,Product_9,51.11,MAT_032,3,3.47,0.29
Australia,Northern Territory,Braitling,Product_9,51.11,MAT_020,19,3.43,0.29
Australia,Northern Territory,Braitling,Product_9,51.11,MAT_042,8,3.43,0.29
Australia,Northern Territory,Braitling,Product_9,51.11,MAT_030,16,3.51,0.29
Australia,Northern Territory,Braitling,Product_9,51.11,MAT_049,5,3.4,0.29
Australia,Northern Territory,Braitling,Product_9,51.11,MAT_016,11,3.37,0.29
Australia,Northern Territory,Braitling,Product_9,51.11,MAT_018,20,3.51,0.29
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_008,12,8.37,0.52
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_007,10,8.68,0.52
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_019,16,8.46,0.52
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_045,8,8.65,0.52
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_006,20,8.43,0.52
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_016,2,8.39,0.52
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_032,20,8.48,0.52
Australia,Northern Territory,Braitling,Product_10,92.47,MAT_021,5,8.84,0.52
Australia,Northern Territory,Braitling,Product_11,95.9,MAT_009,7,16.8,1.61
Australia,Northern Territory,Braitling,Product_11,95.9,MAT_013,3,16.46,1.61
Australia,Northern Territory,Braitling,Product_11,95.9,MAT_020,20,17.14,1.61
Australia,Northern Territory,Braitling,Product_11,95.9,MAT_005,19,17.19,1.61
Australia,Northern Territory,Braitling,Product_11,95.9,MAT_017,11,17.01,1.61
Australia,Northern Territory,Braitling,Product_12,47.37,MAT_029,8,3.35,0.33
Australia,Northern Territory,Braitling,Product_12,47.37,MAT_004,18,3.44,0.33
Australia,Northern Territory,Braitling,Product_12,47.37,MAT_009,17,3.36,0.33
Australia,Northern Territory,Braitling,Product_12,47.37,MAT_037,20,3.46,0.33
Australia,Northern Territory,Braitling,Product_12,47.37,MAT_045,10,3.37,0.33
Australia,Northern Territory,Braitling,Product_12,47.37,MAT_036,12,3.41,0.33
Australia,Northern Territory,Braitling,Product_12,47.37,MAT_025,15,3.35,0.33
Australia,Northern Territory,Braitling,Product_13,33.46,MAT_024,3,4.96,0.48
Australia,Northern Territory,Braitling,Product_13,33.46,MAT_009,11,4.95,0.48
Australia,Northern Territory,Braitling,Product_13,33.46,MAT_021,7,4.86,0.48
Australia,Northern Territory,Braitling,Product_13,33.46,MAT_020,7,5.0,0.48
Australia,Northern Territory,Braitling,Product_13,33.46,MAT_018,3,4.83,0.48
Australia,Northern Territory,Braitling,Product_13,33.46,MAT_015,9,4.87,0.48
Australia,Northern Territory,Braitling,Product_14,71.54,MAT_032,8,9.14,0.76
Australia,Northern Territory,Braitling,Product_14,71.54,MAT_020,16,8.73,0.76
Australia,Northern Territory,Braitling,Product_14,71.54,MAT_037,4,8.77,0.76
Australia,Northern Territory,Braitling,Product_14,71.54,MAT_008,10,8.99,0.76
Australia,Northern Territory,Braitling,Product_14,71.54,MAT_038,18,8.71,0.76
Australia,Northern Territory,Braitling,Product_15,79.29,MAT_025,14,4.25,0.31
Australia,Northern Territory,Braitling,Product_15,79.29,MAT_033,16,4.33,0.31
Australia,Northern Territory,Braitling,Product_15,79.29,MAT_039,6,4.22,0.31
Australia,Northern Territory,Braitling,Product_15,79.29,MAT_007,7,4.33,0.31
Australia,Northern Territory,Braitling,Product_15,79.29,MAT_024,1,4.33,0.31
Australia,Northern Territory,Braitling,Product_15,79.29,MAT_014,18,4.33,0.31
